mint,parameter_set_id,time_segment,first_tradable_observed_at_us,first_tradable_event_at_us,gap_event_count,market_events_available,market_events_processed,transition_count,response_failed_new_low_count,furthest_setup_stage,final_classification,last_reason,clock_expired,impulse_age_ms,impulse_return_bps,impulse_trade_count,impulse_unique_buyers,impulse_3s_buys,impulse_3s_net_flow_lamports,impulse_peak_age_ms,impulse_peak_return_bps,pullback_active_age_ms,impulse_to_pullback_ms,pullback_depth_at_activation_bps,deepest_pullback_depth_bps,pullback_low_age_ms,pullback_low_depth_at_response_bps,response_age_ms,pullback_to_response_ms,response_rebound_bps,response_window_buys,response_window_sells,response_window_net_flow_lamports,response_window_price_change_bps,response_10s_buys,response_10s_sells,response_10s_net_flow_lamports,candidate_age_ms,response_to_candidate_ms,candidate_return_from_t0_bps,candidate_drawdown_from_high_bps,reclaim_extension_bps,runaway_reject_age_ms
Au9ZAJ7nR3xtB9MXiUy57X4Z1x9RnyJGK5jkXMropump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076963689573,1787076752000000,0,9,6,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,5933,812,3,3,2,1536918132,31099,926,,,,,,,,,,,,,,,,,,,,,,
EoD9acf25KrHhJb7ime8nr3NyqDnf1stUMk3pyDZEmtS,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076960342469,1787076751000000,0,11,10,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AssE3k56q7kSPZSSnrtxXpnDvDn4n5MuwCAhARVopump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076960231170,1787076751000000,0,8,8,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW7SPidghGfjYSCkVEGXTm2stHAhPLgm3sv9kVtBpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076956920968,1787076751000000,0,4,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BxaBbACnyDobzDzAGSDx6AwzoCexk4vx1SdpK6C5pump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076949703219,1787076751000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2wmaWULyFCsfSuBreB2z6Rvqqqqj2CfyamaVJjV6pump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076943341810,1787076750000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7jJUtWKJziKAhF9WLmm8Sfni1Xcz82bsYiKPVEeqpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076937955256,1787076749000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTv3pz8peeZkZdvoHxHvJ1JUhty6ts9SGvfC4kGzDnn8,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076937874263,1787076749000000,0,3,3,3,0,IMPULSE_CONFIRMED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,183382,538,3,2,1,295674073,183382,538,,,,,,,,,,,,,,,,,,,,,,
FStDTDuGtYYBwVRZ18S6TYcoDiiEqVMiorrK89fqpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076918169386,1787076748000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SndJGLp57MtRWUrDDhZGT2p4mxmMsV7eyDoQkgMpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076915573781,1787076748000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDhGbKqXPEgh9PvwwwsVaPTJ7XwFh8Jpo7XzY6Zdpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076911184046,1787076748000000,0,5,5,6,0,WAITING_FOR_RESPONSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,2014,1306,2,2,2,2962962961,4365,1706,7075,5061,1173,1732,29806,,,,,,,,,,,,,,,,,
4guznapky4xswi8Qoc16HGf3k3hoFD7yEbKxEZyGpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076908754179,1787076747000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCnZgsFH45ZGR9irM6D5R2dTdFF2hcHBc9XeRXDcpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076905893683,1787076747000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ByCuLLJYnaBXgDiQ7tpir9MDpNMtvDzjrQdf3JX1pump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076903523423,1787076747000000,0,78,34,1,0,DISCOVERED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V8pwrntDFeYXVDDSS3H5NygoudcHbToB8Q37mQFpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076892365879,1787076746000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HQ9bG7FeTWVbFvKEvXonjHc5CJVjVFNXG8tveE9icyvZ,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076883466961,1787076745000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CpxmLWH1bN8Mddbj1WX583BoJrwAQTucvDFe6eBhpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076873978195,1787076744000000,0,6,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5MHeqv63kDyREwMxGSbxG6w1tNR4jePekNMbP1NfNmca,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076871704104,1787076744000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GtVFV7BQzhUtEeBW3Qr7pzw4hgw6xBhUGnKDPbWXpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076869900846,1787076744000000,0,27,24,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PeBVYRsRQZAiUoSnBXXhX5E9HUgBZyDURWrerYcYgiz,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076860112732,1787076743000000,0,12,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrtFjxbryd56QRziBsN18qAcd9iRtrMuDZQF8DVH2ix4,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076852956403,1787076742000000,0,11,11,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BXrAJKpAcGJt2NACiXdt5wHwEi2KukWTAbgmjeKUpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076843123845,1787076742000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZG1FtAVKbvK7bFcUcvekGbx5MQyjzWQraEqJJeapump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076822253485,1787076741000000,0,8,7,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9caYv4QJPXPNBG8ghnbLdXowyuVzfVkB8Y4a4umpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076813200179,1787076741000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYcZNR8fUdUFSAW2PmgivxuQU2avfUwX6XmeQKPepump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076798197776,1787076740000000,0,79,17,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,140,668,3,2,2,-3325443,40625,9578,40625,40485,1971,1971,40625,1971,40685,60,1830,5,1,4781114709,965,11,1,14303096090,40685,0,10125,0,822,
7De9qBYKGiqnJA3dU6Pv9sjZyvXecdZNfRK8dNtpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076795776241,1787076740000000,0,1,1,1,0,DISCOVERED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXt2iDWiovFYk4fTMnx5wEve98fQGfBgiqmfvVxHpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076791189570,1787076740000000,0,7,4,3,0,IMPULSE_CONFIRMED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,172494,1083,4,4,1,1410251089,172494,1083,,,,,,,,,,,,,,,,,,,,,,
AXF1HmVmXa2d7WJzANJpERtdTSegsw9kBHdgK3H1pump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076788568616,1787076739000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6pMDSx3dC9gAFgFyb19DgaBpdP2q1mv3w4Gj4sRn5n4X,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076785957575,1787076739000000,0,7,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4tDwumTUKbNMskmbYy31fTJ16a1Aeb9KszNWxsiNpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076780921528,1787076739000000,0,25,6,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gRrXUqdki1PQ5UC7EP64v6wjUvEfftEN98VDHexpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076776706717,1787076739000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43dbNPdxKfU3ZkJteR9U84dGGc4SkGcVDLjEzU3gpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076770860729,1787076738000000,0,9,5,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8P3CGNvDiKnS2AeVq8UsYoKyNLRUg2Ym3RgZESpgpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076768813863,1787076738000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BhK74qDZfCkrGQcCg2dDs7zzBHqfozanGWdCqaoFpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076766818542,1787076738000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4abDctU61kwGd6DnTdBaoiMhqWigzKtzRnvvJSXjpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076762473765,1787076737000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vy4ubHnSteumfeo9wfTakoXgzuaARAu4JuQAuhFpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076762430766,1787076737000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6GjaJ5K56DRhyv9P2x9piKPVywstfyj6wiqXTYxspump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076761058765,1787076737000000,0,154,12,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,12,1600,2,2,2,3239843891,2882,7719,4485,4473,1663,1663,4485,1663,5795,1310,1943,4,1,401996177,-26,9,1,10994682181,9857,4062,8858,0,688,
3KmQM1KsU9s6GQtas4WqbpdinXnQJoviqP1zEh94pump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076758113669,1787076736000000,0,18,13,6,0,WAITING_FOR_RESPONSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,10,1033,2,2,2,5609876542,5824,3213,134244,134234,1725,2459,257499,,,,,,,,,,,,,,,,,
HxDaK1KV9z8thXN6qudgL9KY65X9zBsSZgekK6Hjpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076758042668,1787076736000000,0,26,19,1,0,DISCOVERED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8NXGEqwWMNKxv4HuGyAB4tyuc6xDrb44TToRB2Ddpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076755603301,1787076736000000,0,33,24,6,0,WAITING_FOR_RESPONSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,114149,702,7,6,1,681155616,114149,702,219056,104907,1405,1884,244216,,,,,,,,,,,,,,,,,
HPympp8tJvsgGphbHy41MiB2R3eYezLgZoXRontGpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076755507302,1787076736000000,0,21,6,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNsS8GcTpK77erjuHRMEXeE3aJ8zXhNywehLjfzDpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076753933559,1787076735000000,0,27,22,6,0,WAITING_FOR_RESPONSE,INVALIDATED,PULLBACK_TOO_DEEP,False,23,7273,2,2,2,16000000000,1691,38642,11607,11584,2214,7201,101599,,,,,,,,,,,,,,,,,
2sgCEaV8PdZ4GTwYBLKPMABdmZvPrSPdpMhrdtT8pump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076752814768,1787076735000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6JrhJ1TqGga75G2iw8PzdXrJwqm7qunTjRAymsTipump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076752733769,1787076735000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EzL6hy8z79dv674kGipoL8VnEokQ5931iMk6Hj2zcN15,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076752622769,1787076735000000,0,3,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FX3KeFPPMcXB644Jg9rymb1Y1rs1aGD4CCGxxftqpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076752509768,1787076735000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2chAqtRahMc2H4FbPsrBtjAYVNZzg9KTEfXRTeYSpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076752394767,1787076735000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5boMjDyxC7JFJNyJSpatdatWeFAjwHwSQfjcFT9jpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076750942013,1787076735000000,0,5,5,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ht4jGHzj6ySM4EMvffNF4bY3iwKLvACETAyG5hwPpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076749909278,1787076735000000,0,12,5,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8SQ2kAo4oqmEwjgXgcLV8oib2Qo8w6KMhcLuAqhUpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076748667756,1787076735000000,0,6,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mbsUkVJNN3n1docGZZxRAA2vT67j4b3i3Uv6g7dpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076747032946,1787076734000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ofSHjkKaBxkbZ6WtXPfrtTWZ739sMdtpSk3pdW4pump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076745477206,1787076734000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J4xP2GWnTcXEPkDsumSbjU2sxaDYD7mebqxvxYicpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076744184625,1787076733000000,0,13,13,6,0,WAITING_FOR_RESPONSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,20,1321,2,2,2,2838308640,1319,3987,5775,5755,1906,2838,58404,,,,,,,,,,,,,,,,,
AKgLZJ7ZKtSZJbHUTcsqGjNCeU5hdkahUbk8ZxBLpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076744135624,1787076733000000,0,8,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AmU1A4AHMXYZgo7oBWFKUNVFdD1RRL71DG44JhoApump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076742908875,1787076733000000,0,37,12,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHnFDNY7yjALt3UswGt4z7r4JaJ47v7nzXjJgrgbpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076742817880,1787076733000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DR5stLQ1REsfUmNxB6882NEmJuXVFLVad2Jetnw6pump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076741566361,1787076733000000,0,16,16,1,0,DISCOVERED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5H3yawFnDbCr9yGXtbp6SL7tQRKXQCQEBDki8XjCpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076741485363,1787076733000000,0,31,24,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51XG8a5nVP1C6ussXiS5uhCN62qLfzQhpcxqZ1Bxpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076741426362,1787076733000000,0,1,1,1,0,DISCOVERED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bqxeDEw8MtMvAra5RmfcMD7Nqz7vt18ZPzCHfxVpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076740154423,1787076733000000,0,29,18,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,20,666,2,2,2,2049993464,1264,1975,20763,20743,1085,1748,26686,1748,94909,74146,611,1,0,928656716,0,1,0,928656716,94914,5,1138,-699,622,
K5fvUGDgUJTCivcLbKyy7L7Msmd8x7rDYQkwUQfpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076740038422,1787076733000000,0,7,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5faGDXwbiBq5miEMyuv79tXd8oFMgpAFMXGA7Xexpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076739821676,1787076733000000,0,22,12,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,3235,703,2,2,1,3255023681,113219,761,,,,,,,,,,,,,,,,,,,,,,
2UdWPq4SvnFrUJtcmdiHt54JbYTMkavd446LZdHDpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076738559451,1787076732000000,0,8,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FHhPcCkRZRbyaKQn6uN1Uf5jYadvnFzohGxjWmSHpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076738467446,1787076732000000,0,25,13,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6L23brf3xkaSsD5mpG49rkdYWpUF7Pb2pujhqJcLpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076737243715,1787076732000000,0,18,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4MSpPMLsCDGjo161D1BpnxDEtr1wTHNMiHSrev9upump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076737035198,1787076732000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dipy9KTCX53GEjRpPxh3dn6Y6tcN7mrf3vL3To6Qpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076735823607,1787076732000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DQxaq3uzLZifBuKwyN33zZFqEgVe5A13Rtzm1SAFpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076735615608,1787076731000000,0,8,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2VLVnUfyU4UNvbZCZUfVRLGJKQRJS9UQ5mRSswwgpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076735559613,1787076731000000,0,30,12,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,53104,971,6,5,1,1975308641,53104,971,,,,,,,,,,,,,,,,,,,,,,
6VQxvirCSMXkidzYPaH8hheoujCx3qAwidbNe685pump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076735541611,1787076731000000,0,7,7,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ukWSz1Bx9ZPeQCU5UcFmP1nuVuDw1YRXNkxEphRmHj4,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076735521612,1787076731000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J9F3kEV4o3MNMDZ941k1pMv6dizd1LisSVj9uRGPpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076735480607,1787076731000000,0,81,32,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,3069,589,3,3,2,1271111111,5890,811,15400,12331,1057,2525,103340,2525,117374,101974,571,1,0,1108416887,0,1,0,1108416887,117397,23,-1135,-1800,378,
DrkPf7FREMSJT3BubbLWzgr6eYZozXeQpdEKugBHpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076734205874,1787076731000000,0,24,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDFGRFA98nsJYD9SYyWuk4YDXV73ffP211JKFRVZpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076734153361,1787076731000000,0,39,17,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,44751,532,7,6,1,987654320,91791,603,,,,,,,,,,,,,,,,,,,,,,
EVvmWSviacYbdi2HmywGMcsL72b3dps5JjXiduR3pump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076733912823,1787076731000000,0,81,10,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,1581,2174,3,2,2,2342955,1581,2174,4825,3244,2518,6741,11833,6741,13004,8179,4598,1,2,8368969,-133,1,5,-17171787,17016,4012,-2754,-4048,2513,
7qsyyPBvvVGayoNibVcaqNu5ePpg9ftxQUUxCpRKpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076733893819,1787076731000000,0,39,16,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1qj4xebzHwjM4gz9LqLGYWLkXyRJdZX6kEQqCCbpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076732797823,1787076731000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KjzjkuZ8r6BBkQBPNsgSGsmxppwFmPbrgWcnGpnpump,FP1-RESEARCH-PROBE-LOOSE-0001,5,1787076732649822,1787076731000000,0,58,13,9,1,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,21412,6025,4,2,1,128317116,21412,6025,25425,4013,2669,4755,56016,2669,36451,11026,8753,1,0,58713889,0,2,0,179927711,67913,31462,3377,-3928,4047,
